episode,train_return,episode_length,moving_return,eval_return_mean,eval_return_std,policy_loss,value_loss,entropy,total_loss,elapsed_sec
1,6.941450889866912,14,6.941450889866912,,,77.86897277832031,0.0,2.7568154335021973,77.86897277832031,0.050946832983754575
2,10.63630457555128,12,8.788877732709096,,,195.65219116210938,0.0,2.755915641784668,195.65219116210938,0.05611308297375217
3,7.934473741883509,11,8.5040764024339,,,121.73216247558594,0.0,2.7558107376098633,121.73216247558594,0.06016820797231048
4,9.912332122182251,15,8.856140332370988,,,181.48728942871094,0.0,2.7557520866394043,181.48728942871094,0.06555800000205636
5,9.317054469335586,12,8.948323159763907,,,151.3915557861328,0.0,2.7557621002197266,151.3915557861328,0.07015804096590728
6,7.053846472834084,10,8.632577045275603,,,97.9240493774414,0.0,2.755805730819702,97.9240493774414,0.0739564579562284
7,5.901884149621861,11,8.242478060182211,,,70.33238983154297,0.0,2.755941390991211,70.33238983154297,0.07805937499506399
8,5.704660917195372,8,7.925250917308857,,,52.12549591064453,0.0,2.756054401397705,52.12549591064453,0.08138541597872972
9,5.148607170390605,8,7.616734945429051,,,65.41224670410156,0.0,2.756086826324463,65.41224670410156,0.08466087497072294
10,13.804862334881705,14,8.235547684374316,,,231.0345458984375,0.0,2.7561850547790527,231.0345458984375,0.08958308299770579
11,9.651443337081485,14,8.364265470984058,,,219.5634765625,0.0,2.7561850547790527,219.5634765625,0.09434149996377528
12,9.364641409858539,11,8.447630132556933,,,180.98085021972656,0.0,2.7563512325286865,180.98085021972656,0.09841799997957423
13,6.692665392768039,11,8.312632844880863,,,67.04259490966797,0.0,2.756589412689209,67.04259490966797,0.10246116598136723
14,6.590657806205289,9,8.189634627832607,,,83.17990112304688,0.0,2.7567129135131836,83.17990112304688,0.10592704097507522
15,7.239486586279771,10,8.126291425062417,,,89.11158752441406,0.0,2.7568142414093018,89.11158752441406,0.10967870795866475
16,10.207823705443325,12,8.256387192586226,,,146.623779296875,0.0,2.756887197494507,146.623779296875,0.11434041598113254
17,8.33034440091053,10,8.260737616605303,,,123.33688354492188,0.0,2.7568888664245605,123.33688354492188,0.11838170798728243
